GRANULE_NAME,BYTE_SIZE,ORBIT_ID,START_DATE,STOP_DATE,FRAC_SEC_START,FRAC_SEC_STOP,START_LAT,START_LON,STOP_LAT,STOP_LON,ASCENDING_NODAL_CROSSING,AREAS,FLASHES,GROUPS,EVENTS,IMAGES,ONE_SECOND,QA_ALERT_SUM_WARNINGS,QA_ALERT_SUM_FATAL,QA_INSTRUMENT_ERROR_WARNINGS,QA_INSTRUMENT_ERROR_FATAL,QA_PLATFORM_ERROR_WARNINGS,QA_PLATFORM_ERROR_FATAL,QA_EXTERNAL_ERROR_WARNINGS,QA_EXTERNAL_ERROR_FATAL,QA_PROCESSING_ERROR_WARNINGS,QA_PROCESSING_ERROR_FATAL,DS_SHORT_NAME,BROWSE_IMAGE_FILE,BROWSE_AVAIL,SUPER_GRANULE_NAME,PACKAGE,GRANULE_COMMENTS,PRE_PKG,STORAGE_MEDIUM,ENTERED,PROJ_NAME,ARCHIVE_SIZE,PATH,LASTUPDATE,LASTUPDATE_APP
TRMM_LIS_SC.04.1_2007.051.hdf.tar.gz,22990447,,20-Feb-07,21-Feb-07,,,99.99,-63,99.99,-80,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.051.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.052.hdf.tar.gz,19994876,,21-Feb-07,22-Feb-07,,,99.99,-80,99.99,-74,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.052.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.053.hdf.tar.gz,19288682,,22-Feb-07,23-Feb-07,,,99.99,-74,99.99,-91,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.053.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.054.hdf.tar.gz,19816245,,23-Feb-07,24-Feb-07,,,99.99,-91,99.99,-85,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.054.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.055.hdf.tar.gz,23966334,,24-Feb-07,25-Feb-07,,,99.99,-85,99.99,-102,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.055.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.056.hdf.tar.gz,20290597,,25-Feb-07,26-Feb-07,,,99.99,-102,99.99,-119.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.056.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.057.hdf.tar.gz,22774198,,26-Feb-07,27-Feb-07,,,99.99,-119.5,99.99,-113.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.057.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.058.hdf.tar.gz,29381017,,27-Feb-07,28-Feb-07,,,99.99,-113.5,99.99,-131,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.058.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.059.hdf.tar.gz,19127836,,28-Feb-07,1-Mar-07,,,99.99,-131,99.99,-124.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.059.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.060.hdf.tar.gz,23680872,,1-Mar-07,2-Mar-07,,,99.99,-124.5,99.99,-142,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.060.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.061.hdf.tar.gz,16578917,,2-Mar-07,3-Mar-07,,,99.99,-142,99.99,-136,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.061.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.062.hdf.tar.gz,17229446,,3-Mar-07,4-Mar-07,,,99.99,-136,99.99,-153.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.062.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.234.hdf.tar.gz,25338683,,21-Aug-08,22-Aug-08,,,99.99,96,99.99,79,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.234.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.235.hdf.tar.gz,23161842,,22-Aug-08,23-Aug-08,,,99.99,79,99.99,85,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.235.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.236.hdf.tar.gz,22757415,,23-Aug-08,24-Aug-08,,,99.99,85,99.99,67.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.236.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.237.hdf.tar.gz,20482492,,24-Aug-08,25-Aug-08,,,99.99,67.5,99.99,73.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.237.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.238.hdf.tar.gz,22878266,,25-Aug-08,26-Aug-08,,,99.99,73.5,99.99,56.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.238.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.239.hdf.tar.gz,23007925,,26-Aug-08,27-Aug-08,,,99.99,56.5,99.99,39,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.239.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.240.hdf.tar.gz,22519663,,27-Aug-08,28-Aug-08,,,99.99,39,99.99,45,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.240.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.241.hdf.tar.gz,26558193,,28-Aug-08,29-Aug-08,,,99.99,45,99.99,28,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.241.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.242.hdf.tar.gz,22850112,,29-Aug-08,30-Aug-08,,,99.99,28,99.99,34,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.242.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.243.hdf.tar.gz,25978020,,30-Aug-08,31-Aug-08,,,99.99,34,99.99,16.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.243.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.244.hdf.tar.gz,21378991,,31-Aug-08,1-Sep-08,,,99.99,16.5,99.99,-1,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.244.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.245.hdf.tar.gz,21986048,,1-Sep-08,2-Sep-08,,,99.99,-1,99.99,5.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.245.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.144.hdf.tar.gz,25433610,,23-May-08,24-May-08,,,99.99,65.5,99.99,48.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.144.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.145.hdf.tar.gz,24829489,,24-May-08,25-May-08,,,99.99,48.5,99.99,31,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.145.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.146.hdf.tar.gz,22705478,,25-May-08,26-May-08,,,99.99,31,99.99,37,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.146.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.147.hdf.tar.gz,24917455,,26-May-08,27-May-08,,,99.99,37,99.99,19.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.147.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.148.hdf.tar.gz,24987390,,27-May-08,28-May-08,,,99.99,19.5,99.99,26,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.148.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.149.hdf.tar.gz,21707944,,28-May-08,29-May-08,,,99.99,26,99.99,8.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.149.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.150.hdf.tar.gz,19940373,,29-May-08,30-May-08,,,99.99,8.5,99.99,15,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.150.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.151.hdf.tar.gz,22267296,,30-May-08,31-May-08,,,99.99,15,99.99,-2.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.151.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.152.hdf.tar.gz,21577601,,31-May-08,1-Jun-08,,,99.99,-2.5,99.99,-20,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.152.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.153.hdf.tar.gz,21378599,,1-Jun-08,2-Jun-08,,,99.99,-20,99.99,-13.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.153.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.154.hdf.tar.gz,22033676,,2-Jun-08,3-Jun-08,,,99.99,-13.5,99.99,-31,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.154.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.155.hdf.tar.gz,22613224,,3-Jun-08,4-Jun-08,,,99.99,-31,99.99,-25,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.155.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.156.hdf.tar.gz,18968593,,4-Jun-08,5-Jun-08,,,99.99,-25,99.99,-42,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.156.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.157.hdf.tar.gz,18280588,,5-Jun-08,6-Jun-08,,,99.99,-42,99.99,-59.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.157.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.158.hdf.tar.gz,17752938,,6-Jun-08,7-Jun-08,,,99.99,-59.5,99.99,-53.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.158.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.159.hdf.tar.gz,17242826,,7-Jun-08,8-Jun-08,,,99.99,-53.5,99.99,-70.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.159.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.160.hdf.tar.gz,15090397,,8-Jun-08,9-Jun-08,,,99.99,-70.5,99.99,-64.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.160.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.161.hdf.tar.gz,16758584,,9-Jun-08,10-Jun-08,,,99.99,-64.5,99.99,-82,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.161.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.162.hdf.tar.gz,17869521,,10-Jun-08,11-Jun-08,,,99.99,-82,99.99,-99,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.162.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.163.hdf.tar.gz,14180274,,11-Jun-08,12-Jun-08,,,99.99,-99,99.99,-93,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.163.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.164.hdf.tar.gz,15114027,,12-Jun-08,13-Jun-08,,,99.99,-93,99.99,-110.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.164.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2008.165.hdf.tar.gz,15785052,,13-Jun-08,14-Jun-08,,,99.99,-110.5,99.99,-104,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2008/TRMM_LIS_SC.04.1_2008.165.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.108.hdf.tar.gz,16608275,,18-Apr-05,19-Apr-05,,,99.99,0.5,99.99,7,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.108.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.109.hdf.tar.gz,27779275,,19-Apr-05,20-Apr-05,,,99.99,7,99.99,-10.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.109.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.110.hdf.tar.gz,20187994,,20-Apr-05,21-Apr-05,,,99.99,-10.5,99.99,-4.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.110.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.111.hdf.tar.gz,20151693,,21-Apr-05,22-Apr-05,,,99.99,-4.5,99.99,-21.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.111.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.112.hdf.tar.gz,25184894,,22-Apr-05,23-Apr-05,,,99.99,-21.5,99.99,-15.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.112.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.113.hdf.tar.gz,26850134,,23-Apr-05,24-Apr-05,,,99.99,-15.5,99.99,-33,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.113.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.114.hdf.tar.gz,30046072,,24-Apr-05,25-Apr-05,,,99.99,-33,99.99,-50,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.114.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.115.hdf.tar.gz,20260132,,25-Apr-05,26-Apr-05,,,99.99,-50,99.99,-44,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.115.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.116.hdf.tar.gz,20013588,,26-Apr-05,27-Apr-05,,,99.99,-44,99.99,-61.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.116.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.117.hdf.tar.gz,21601184,,27-Apr-05,28-Apr-05,,,99.99,-61.5,99.99,-55,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.117.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.118.hdf.tar.gz,23148632,,28-Apr-05,29-Apr-05,,,99.99,-55,99.99,-72.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.118.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.119.hdf.tar.gz,22635630,,29-Apr-05,30-Apr-05,,,99.99,-72.5,99.99,-90,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.119.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.120.hdf.tar.gz,23790490,,30-Apr-05,1-May-05,,,99.99,-90,99.99,-83.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.120.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.121.hdf.tar.gz,23466376,,1-May-05,2-May-05,,,99.99,-83.5,99.99,-101,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.121.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.122.hdf.tar.gz,17934176,,2-May-05,3-May-05,,,99.99,-101,99.99,-94.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.122.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.002.hdf.tar.gz,18932694,,2-Jan-07,3-Jan-07,,,99.99,-44,99.99,-61,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.002.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.003.hdf.tar.gz,16089833,,3-Jan-07,4-Jan-07,,,99.99,-61,99.99,-55,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.003.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.004.hdf.tar.gz,16218233,,4-Jan-07,5-Jan-07,,,99.99,-55,99.99,-72,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.004.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.005.hdf.tar.gz,16527178,,5-Jan-07,6-Jan-07,,,99.99,-72,99.99,-89.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.005.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.006.hdf.tar.gz,16977320,,6-Jan-07,7-Jan-07,,,99.99,-89.5,99.99,-83.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.006.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.007.hdf.tar.gz,16732116,,7-Jan-07,8-Jan-07,,,99.99,-83.5,99.99,-100.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.007.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.008.hdf.tar.gz,14645356,,8-Jan-07,9-Jan-07,,,99.99,-100.5,99.99,-94.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.008.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.009.hdf.tar.gz,14803100,,9-Jan-07,10-Jan-07,,,99.99,-94.5,99.99,-112,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.009.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.010.hdf.tar.gz,18961570,,10-Jan-07,11-Jan-07,,,99.99,-112,99.99,-129.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.010.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.011.hdf.tar.gz,15583823,,11-Jan-07,12-Jan-07,,,99.99,-129.5,99.99,-123,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.011.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.012.hdf.tar.gz,16856428,,12-Jan-07,13-Jan-07,,,99.99,-123,99.99,-140.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.012.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.013.hdf.tar.gz,15879948,,13-Jan-07,14-Jan-07,,,99.99,-140.5,99.99,-134.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.013.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.014.hdf.tar.gz,15642126,,14-Jan-07,15-Jan-07,,,99.99,-134.5,99.99,-152,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.014.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.015.hdf.tar.gz,18817171,,15-Jan-07,16-Jan-07,,,99.99,-152,99.99,-145.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.015.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.016.hdf.tar.gz,20642492,,16-Jan-07,17-Jan-07,,,99.99,-145.5,99.99,-163,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.016.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.017.hdf.tar.gz,18398425,,17-Jan-07,18-Jan-07,,,99.99,-163,99.99,179.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.017.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.018.hdf.tar.gz,18375140,,18-Jan-07,19-Jan-07,,,99.99,179.5,99.99,-174,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.018.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.019.hdf.tar.gz,18904290,,19-Jan-07,20-Jan-07,,,99.99,-174,99.99,168.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.019.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.020.hdf.tar.gz,16270830,,20-Jan-07,21-Jan-07,,,99.99,168.5,99.99,174.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.020.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.021.hdf.tar.gz,16109411,,21-Jan-07,22-Jan-07,,,99.99,174.5,99.99,157,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.021.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2007.022.hdf.tar.gz,15979006,,22-Jan-07,23-Jan-07,,,99.99,157,99.99,140,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2007/TRMM_LIS_SC.04.1_2007.022.hdf.tar.gz,24-Jun-09,META
